,origin_lat,origin_lng,destination_lat,destination_lng,route_name
80,38.525182,-122.92611000000001,37.647139,-121.91248799999998,"Sonoma County, California - Alameda County, California"
81,37.562315999999996,-121.002831,37.647139,-121.91248799999998,"Stanislaus County, California - Alameda County, California"
82,39.036190000000005,-121.70393999999999,37.647139,-121.91248799999998,"Sutter County, California - Alameda County, California"
83,40.126157,-122.232274,37.647139,-121.91248799999998,"Tehama County, California - Alameda County, California"
84,40.647803,-123.114476,37.647139,-121.91248799999998,"Trinity County, California - Alameda County, California"
85,36.228834,-118.78105500000001,37.647139,-121.91248799999998,"Tulare County, California - Alameda County, California"
86,38.021434,-119.96473300000001,37.647139,-121.91248799999998,"Tuolumne County, California - Alameda County, California"
87,34.358740999999995,-119.13314299999999,37.647139,-121.91248799999998,"Ventura County, California - Alameda County, California"
88,38.679596000000004,-121.902441,37.647139,-121.91248799999998,"Yolo County, California - Alameda County, California"
89,39.27013,-121.34425900000001,37.647139,-121.91248799999998,"Yuba County, California - Alameda County, California"
90,39.874325,-104.331872,37.647139,-121.91248799999998,"Adams County, Colorado - Alameda County, California"
91,37.568442,-105.78804099999999,37.647139,-121.91248799999998,"Alamosa County, Colorado - Alameda County, California"
92,39.644554,-104.33170600000001,37.647139,-121.91248799999998,"Arapahoe County, Colorado - Alameda County, California"
93,40.09497,-105.397691,37.647139,-121.91248799999998,"Boulder County, Colorado - Alameda County, California"
94,39.953593,-105.05078700000001,37.647139,-121.91248799999998,"Broomfield County, Colorado - Alameda County, California"
95,39.76185,-104.881105,37.647139,-121.91248799999998,"Denver County, Colorado - Alameda County, California"
96,39.325414,-104.925987,37.647139,-121.91248799999998,"Douglas County, Colorado - Alameda County, California"
97,38.827383000000005,-104.527472,37.647139,-121.91248799999998,"El Paso County, Colorado - Alameda County, California"
98,38.45517,-105.424958,37.647139,-121.91248799999998,"Fremont County, Colorado - Alameda County, California"
99,39.861156,-105.528878,37.647139,-121.91248799999998,"Gilpin County, Colorado - Alameda County, California"
