Origin State,Origin County,Count
Wisconsin,Ozaukee County,1
Wisconsin,Outagamie County,1
Wisconsin,Milwaukee County,1
Wisconsin,Iowa County,1
Wisconsin,Crawford County,1
Washington,Snohomish County,1
Wisconsin,Brown County,1
West Virginia,Monongalia County,1
West Virginia,Marion County,1
West Virginia,Kanawha County,1
Washington,Yakima County,1
Washington,Whatcom County,1
Washington,Thurston County,1
Washington,Spokane County,1
Virginia,Lexington city,1
Virginia,James City County,1
Virginia,Harrisonburg city,1
Utah,Sanpete County,1
Vermont,Grand Isle County,1
Vermont,Chittenden County,1
Vermont,Caledonia County,1
Vermont,Bennington County,1
Vermont,Addison County,1
Utah,Wasatch County,1
Utah,Utah County,1
Utah,Summit County,1
Utah,Salt Lake County,1
Virginia,Hanover County,1
Utah,Iron County,1
Utah,Davis County,1
Texas,Williamson County,1
Texas,Wichita County,1
Texas,Washington County,1
Texas,Travis County,1
Texas,Tarrant County,1
Texas,Somervell County,1
Vermont,Orange County,1
Vermont,Washington County,1
Vermont,Windham County,1
Vermont,Windsor County,1
Virginia,Hampton city,1
Virginia,Halifax County,1
Virginia,Goochland County,1
Virginia,Fredericksburg city,1
Virginia,Fauquier County,1
Virginia,Fairfax County,1
Virginia,Essex County,1
Virginia,Danville city,1
Virginia,Culpeper County,1
Virginia,Clarke County,1
Virginia,Chesterfield County,1
Virginia,Chesapeake city,1
Virginia,Charlottesville city,1
Virginia,Charlotte County,1
Virginia,Arlington County,1
Virginia,Alexandria city,1
Virginia,Albemarle County,1
Puerto Rico,A�asco Municipio,1
Puerto Rico,Arroyo Municipio,1
Puerto Rico,Arecibo Municipio,1
North Carolina,Avery County,1
North Carolina,Craven County,1
North Carolina,Columbus County,1
North Carolina,Cherokee County,1
North Carolina,Chatham County,1
North Carolina,Catawba County,1
North Carolina,Carteret County,1
North Carolina,Cabarrus County,1
North Carolina,Buncombe County,1
North Carolina,Alamance County,1
North Carolina,Dare County,1
New York,Yates County,1
New York,Wyoming County,1
New York,Westchester County,1
New York,Wayne County,1
New York,Washington County,1
New York,Warren County,1
New York,Ulster County,1
New York,Tompkins County,1
North Carolina,Cumberland County,1
North Carolina,Durham County,1
Puerto Rico,Aibonito Municipio,1
North Carolina,Lenoir County,1
North Carolina,Person County,1
North Carolina,Orange County,1
North Carolina,Onslow County,1
North Carolina,Northampton County,1
North Carolina,New Hanover County,1
North Carolina,Moore County,1
North Carolina,Montgomery County,1
North Carolina,Mecklenburg County,1
North Carolina,Jones County,1
North Carolina,Edgecombe County,1
North Carolina,Johnston County,1
North Carolina,Hoke County,1
North Carolina,Henderson County,1
North Carolina,Guilford County,1
North Carolina,Greene County,1
North Carolina,Granville County,1
North Carolina,Gaston County,1
North Carolina,Forsyth County,1
New York,Tioga County,1
New York,Sullivan County,1
New York,Suffolk County,1
New York,Greene County,1
New York,Monroe County,1
New York,Madison County,1
New York,Livingston County,1
New York,Lewis County,1
New York,Kings County,1
New York,Jefferson County,1
New York,Herkimer County,1
New York,Hamilton County,1
New York,Genesee County,1
New York,Steuben County,1
New York,Fulton County,1
New York,Franklin County,1
New York,Essex County,1
New York,Erie County,1
New York,Dutchess County,1
New York,Delaware County,1
New York,Cortland County,1
New York,Columbia County,1
New York,Montgomery County,1
New York,Nassau County,1
New York,Niagara County,1
New York,Oneida County,1
New York,St. Lawrence County,1
New York,Seneca County,1
New York,Schuyler County,1
New York,Schoharie County,1
New York,Schenectady County,1
New York,Saratoga County,1
New York,Rockland County,1
New York,Richmond County,1
New York,Rensselaer County,1
New York,Queens County,1
New York,Putnam County,1
New York,Otsego County,1
New York,Oswego County,1
New York,Orleans County,1
New York,Orange County,1
New York,Ontario County,1
New York,Onondaga County,1
North Carolina,Polk County,1
North Carolina,Union County,1
North Carolina,Wake County,1
Pennsylvania,Centre County,1
Pennsylvania,Erie County,1
Pennsylvania,Delaware County,1
Pennsylvania,Dauphin County,1
Pennsylvania,Cumberland County,1
Pennsylvania,Crawford County,1
Pennsylvania,Columbia County,1
Pennsylvania,Clearfield County,1
Pennsylvania,Chester County,1
Pennsylvania,Carbon County,1
Oregon,Multnomah County,1
Pennsylvania,Butler County,1
Pennsylvania,Bucks County,1
Pennsylvania,Blair County,1
Pennsylvania,Berks County,1
Pennsylvania,Bedford County,1
Pennsylvania,Beaver County,1
Pennsylvania,Allegheny County,1
Pennsylvania,Adams County,1
Pennsylvania,Franklin County,1
Pennsylvania,Lackawanna County,1
Pennsylvania,Lancaster County,1
Pennsylvania,Lebanon County,1
Puerto Rico,Aguadilla Municipio,1
Puerto Rico,Aguada Municipio,1
Pennsylvania,York County,1
Pennsylvania,Westmoreland County,1
Pennsylvania,Wayne County,1
Pennsylvania,Washington County,1
Pennsylvania,Union County,1
Pennsylvania,Somerset County,1
Pennsylvania,Schuylkill County,1
Pennsylvania,Pike County,1
Pennsylvania,Philadelphia County,1
Pennsylvania,Northumberland County,1
Pennsylvania,Northampton County,1
Pennsylvania,Montgomery County,1
